mdm_id,send_dt,send_dttm,message_class,sysdate_dt,sysdate_dttm
31431180-f284-4f00-9f17-4e23a3cb9852,2024-05-18,2024-01-28 02:04:01,sms,2024-07-09,2024-07-09 03:00:07
439fc378-d61c-4b29-9cdb-12129518fad2,2023-07-22,2024-01-20 04:31:01,push,2024-07-09,2024-07-09 03:00:07
98a37109-4fb5-4aa7-945e-1d6b494a6f73,2024-01-01,2023-11-28 06:48:11,push,2024-07-09,2024-07-09 03:00:07
7fc3d2f8-cba1-40b1-bf51-d99bda4b8e94,2024-04-01,2023-08-06 02:40:08,push,2024-07-09,2024-07-09 03:00:07
1e5a9205-c483-411b-b126-3018280a826c,2024-02-12,2023-11-15 07:25:11,sms,2024-07-09,2024-07-09 03:00:07
510860fe-f184-4a98-99a0-d56bc7d4114e,2024-05-26,2023-10-30 04:04:10,sms,2024-07-09,2024-07-09 03:00:07
fd052910-973e-4d8b-be5a-f637fd6d8496,2024-05-21,2024-03-12 09:48:03,push,2024-07-09,2024-07-09 03:00:07
80d8b50c-c99d-425c-bf29-3ebe27613864,2024-05-31,2023-11-07 10:58:11,sms,2024-07-09,2024-07-09 03:00:07
c243729d-7b33-4087-951b-b9dce755feea,2023-08-15,2023-12-28 09:27:12,push,2024-07-09,2024-07-09 03:00:07
adf923cc-18ba-4ed7-8c13-baca96b8326b,2024-06-12,2023-08-21 03:00:08,push,2024-07-09,2024-07-09 03:00:07
09d16423-b760-40cf-83c4-2ec82687603b,2024-01-21,2024-03-23 01:28:03,push,2024-07-09,2024-07-09 03:00:07
a7ba365f-71d0-4f77-9ad8-2d0c6c17e185,2024-01-29,2023-09-18 07:16:09,push,2024-07-09,2024-07-09 03:00:07
f66e629e-d451-47a4-8915-74d3b3fdd07a,2024-06-27,2023-12-18 08:10:12,push,2024-07-09,2024-07-09 03:00:07
69a94708-536a-458a-9398-4b8935b7140f,2023-12-09,2024-04-06 03:05:04,push,2024-07-09,2024-07-09 03:00:07
2a5f1199-c404-4ced-ae0b-6632fab8151c,2024-04-04,2023-07-07 01:13:07,push,2024-07-09,2024-07-09 03:00:07
aaab6ce0-aa98-481f-84e7-7eed2b8c8b4b,2024-04-01,2023-07-26 06:10:07,push,2024-07-09,2024-07-09 03:00:07
470181e7-9df3-4996-821c-9f59fb5b1838,2023-12-07,2023-08-17 04:06:08,push,2024-07-09,2024-07-09 03:00:07
9b7e2c3a-fe96-4c3f-ace3-f92047e033a5,2024-06-14,2024-01-17 12:57:01,push,2024-07-09,2024-07-09 03:00:07
b0dab41f-7809-4407-b995-a6835e19239c,2024-05-25,2024-03-12 12:14:03,push,2024-07-09,2024-07-09 03:00:07
dbdb8d4b-7652-4407-893c-f5f038c11609,2023-12-08,2023-10-29 05:11:10,sms,2024-07-09,2024-07-09 03:00:07
67230a98-e3e1-4455-a2a9-45f58986a419,2024-05-04,2024-02-04 11:17:02,push,2024-07-09,2024-07-09 03:00:07
1674d452-950a-4329-a4bd-57ee97259abc,2024-01-29,2024-01-22 08:43:01,sms,2024-07-09,2024-07-09 03:00:07
8a8d7154-121f-438c-94a0-b80d3317034c,2024-06-03,2024-01-22 05:59:01,sms,2024-07-09,2024-07-09 03:00:07
eb00a984-5244-4538-8257-2e5db67d0ff8,2024-03-16,2024-03-02 11:21:03,push,2024-07-09,2024-07-09 03:00:07
dada54c7-e42b-4e3e-9243-3dbdadd420fe,2024-01-26,2024-04-15 08:54:04,sms,2024-07-09,2024-07-09 03:00:07
f86e9ee4-04ca-4a29-b994-0891f85e2a89,2024-01-13,2023-11-03 04:37:11,sms,2024-07-09,2024-07-09 03:00:07
48ba50bb-d713-456b-9367-6fb7a5b29f19,2023-10-01,2024-04-30 07:37:04,push,2024-07-09,2024-07-09 03:00:07
b22647ee-242d-4e8e-aeba-414138030abc,2023-09-17,2024-03-17 09:23:03,sms,2024-07-09,2024-07-09 03:00:07
a686e92b-2503-44e0-b024-86e22c152a15,2024-02-04,2024-01-22 06:04:01,sms,2024-07-09,2024-07-09 03:00:07
ceedc628-7740-4010-b716-3bb20cb1d0b7,2024-05-09,2023-12-21 11:54:12,sms,2024-07-09,2024-07-09 03:00:07
66d65244-9829-4a8b-b252-f8e9c74854f8,2023-10-25,2024-03-07 12:45:03,sms,2024-07-09,2024-07-09 03:00:07
3abc62a3-a395-46f2-9a63-2d3e81bdbc10,2024-04-25,2023-07-13 07:14:07,push,2024-07-09,2024-07-09 03:00:07
755e4166-6c1e-4f5b-a926-d0b108fa9d8f,2024-07-03,2024-06-06 03:33:06,push,2024-07-09,2024-07-09 03:00:07
ada1d55a-4ee9-4663-b59f-db8857a6b495,2023-12-02,2023-12-16 01:30:12,push,2024-07-09,2024-07-09 03:00:07
e9e4ec19-726e-4b35-ac11-aa597acde3af,2023-11-18,2024-02-20 09:23:02,push,2024-07-09,2024-07-09 03:00:07
fe58e971-9bcc-407c-b964-09de32e1ddbb,2024-03-11,2024-04-05 11:14:04,sms,2024-07-09,2024-07-09 03:00:07
08413b6b-48a7-4ef9-98f5-a037222f1d08,2024-02-11,2024-06-22 12:19:06,push,2024-07-09,2024-07-09 03:00:07
bb3a8ca3-8653-4abf-9126-38e4a16cc6be,2023-10-21,2024-02-18 08:03:02,push,2024-07-09,2024-07-09 03:00:07
93de2c14-72b2-4096-bacd-6ac62b8380a0,2024-03-02,2023-10-18 11:32:10,sms,2024-07-09,2024-07-09 03:00:07
17c74973-d5db-4c44-aa9a-38ed159c6d6e,2024-07-02,2023-08-09 08:27:08,sms,2024-07-09,2024-07-09 03:00:07
8e53e4bb-493b-4326-a065-5711e530767e,2024-06-21,2024-05-15 07:58:05,sms,2024-07-09,2024-07-09 03:00:07
b5bc44cc-fb81-4d6f-85c3-cd76235e8f2a,2024-01-11,2023-09-08 08:04:09,sms,2024-07-09,2024-07-09 03:00:07
1fa055ee-be2d-4845-b5e7-c3eb0578d372,2024-02-26,2023-12-23 04:54:12,push,2024-07-09,2024-07-09 03:00:07
e8ec0e2e-0c28-4a58-aa35-d4ae5e39f51c,2023-08-07,2024-06-29 01:55:06,push,2024-07-09,2024-07-09 03:00:07
a3b4d598-1dc5-4a4a-8a54-290a403b3201,2023-08-08,2023-07-22 12:29:07,push,2024-07-09,2024-07-09 03:00:07
450d36a9-d84b-4ed6-a6eb-53ba85bb65a1,2023-09-28,2024-06-27 02:49:06,sms,2024-07-09,2024-07-09 03:00:07
ae138537-cb46-4b48-b8c1-769d88fb3acd,2023-11-14,2024-06-03 02:42:06,sms,2024-07-09,2024-07-09 03:00:07
13fa802b-9006-4118-bae7-2fd1dc94db86,2024-05-09,2023-10-10 01:21:10,push,2024-07-09,2024-07-09 03:00:07
dd307d7b-8015-4971-a9a5-2b0a001231c9,2024-07-01,2024-06-07 11:20:06,sms,2024-07-09,2024-07-09 03:00:07
67b708f6-5c56-4c9e-983d-0efb1de5e2bb,2023-12-27,2023-07-05 10:16:07,push,2024-07-09,2024-07-09 03:00:07
43c97385-9c14-4e06-9898-1be11a22d8e9,2023-07-23,2023-09-03 10:30:09,push,2024-07-09,2024-07-09 03:00:07
745f0230-f2a3-4512-82ca-9231220451ee,2023-10-18,2024-07-02 11:21:07,sms,2024-07-09,2024-07-09 03:00:07
3c7b1365-a129-4a22-b0ec-28fd2ec01413,2024-01-18,2024-02-10 03:02:02,sms,2024-07-09,2024-07-09 03:00:07
1c865f33-1ddd-4460-a26a-16f77eea693f,2023-08-12,2023-09-19 06:45:09,push,2024-07-09,2024-07-09 03:00:07
0e1a7a17-de9c-4e02-8b60-aa7156971895,2023-08-16,2024-02-24 01:50:02,push,2024-07-09,2024-07-09 03:00:07
72d832f9-c120-4ca5-9441-7c473eaedd1e,2024-05-28,2023-11-22 07:57:11,sms,2024-07-09,2024-07-09 03:00:07
6a323989-491e-4a25-af58-582f26eb4dd3,2024-03-31,2024-03-12 10:12:03,sms,2024-07-09,2024-07-09 03:00:07
de72998a-8697-4a28-9bf2-6aac6ce2f5eb,2024-02-23,2023-09-06 03:59:09,sms,2024-07-09,2024-07-09 03:00:07
deb582b6-86c3-46f9-9a14-2334247cb6f3,2023-07-23,2023-08-24 11:12:08,sms,2024-07-09,2024-07-09 03:00:07
d16371a2-9318-42d0-9ad8-9be2f9708990,2024-06-07,2023-11-26 10:42:11,sms,2024-07-09,2024-07-09 03:00:07
74214a56-ee1a-479e-822c-1987607d8716,2024-02-15,2024-04-26 12:08:04,push,2024-07-09,2024-07-09 03:00:07
0ab0479a-385e-490a-8a7f-f093a96af6fe,2023-09-28,2024-05-08 10:29:05,sms,2024-07-09,2024-07-09 03:00:07
f65ce73e-373b-48f8-ad63-fd20d235a4f9,2024-05-09,2023-08-03 02:45:08,push,2024-07-09,2024-07-09 03:00:07
295bdd23-10a6-407b-97b2-db1fc45920d2,2024-05-14,2024-03-28 04:58:03,sms,2024-07-09,2024-07-09 03:00:07
e2ececd1-b9e3-4650-888d-209b68537905,2024-04-18,2023-10-24 09:00:10,sms,2024-07-09,2024-07-09 03:00:07
59492de8-ff03-418b-a432-afba32dc1297,2023-08-01,2023-07-25 02:01:07,push,2024-07-09,2024-07-09 03:00:07
83a75edd-647f-421a-87a0-46f2f1379e7a,2024-02-21,2023-07-22 04:30:07,push,2024-07-09,2024-07-09 03:00:07
6bc02c40-b4c5-4ed6-8af5-6484db904b73,2023-11-06,2024-01-11 09:20:01,push,2024-07-09,2024-07-09 03:00:07
3c6654d1-b9be-4cfa-808c-ff8667355d26,2024-03-09,2023-07-14 09:29:07,sms,2024-07-09,2024-07-09 03:00:07
ad36490e-79e5-4f49-9b92-633f48bc0701,2023-10-16,2023-10-20 06:46:10,sms,2024-07-09,2024-07-09 03:00:07
bc2badf6-6c76-4d26-8795-ab038dba41a3,2023-09-23,2023-12-27 02:02:12,sms,2024-07-09,2024-07-09 03:00:07
e8859854-3076-4de4-b08d-9093b0580bbc,2024-04-28,2024-01-18 01:54:01,sms,2024-07-09,2024-07-09 03:00:07
a655a1ca-d066-4301-a8c9-4fe2cb91c5e2,2024-01-25,2024-02-22 11:19:02,sms,2024-07-09,2024-07-09 03:00:07
85822b9a-755b-407f-ae51-4226943b0840,2023-09-25,2024-02-06 04:59:02,sms,2024-07-09,2024-07-09 03:00:07
a618cc01-5d45-4da3-b034-5af613734628,2024-02-29,2024-04-21 12:08:04,push,2024-07-09,2024-07-09 03:00:07
b3af8a1f-24fb-48f9-ad89-dc44969307b0,2024-06-02,2023-12-11 03:26:12,push,2024-07-09,2024-07-09 03:00:07
577ba51d-46d7-4411-9451-7b93658f9acc,2023-09-20,2023-10-29 04:20:10,sms,2024-07-09,2024-07-09 03:00:07
cc21f34a-d6f6-4958-abfd-ef87068b0db4,2023-10-05,2024-06-27 07:34:06,sms,2024-07-09,2024-07-09 03:00:07
953e0c3a-f882-4e6c-82d6-3d466d38c3ab,2024-06-23,2023-07-22 12:47:07,sms,2024-07-09,2024-07-09 03:00:07
04678216-d711-41f8-be10-fe75e41410b0,2024-06-16,2023-12-30 04:02:12,push,2024-07-09,2024-07-09 03:00:07
ca7c1552-271d-4092-97cb-025caff681ac,2023-07-04,2023-07-13 09:08:07,push,2024-07-09,2024-07-09 03:00:07
a2ad4c9f-21e7-4d8f-949f-51e487fd8f86,2023-09-21,2024-06-09 02:18:06,sms,2024-07-09,2024-07-09 03:00:07
6a11efda-1607-4f48-bc2d-373c12395b91,2024-04-03,2024-02-03 12:32:02,push,2024-07-09,2024-07-09 03:00:07
b98b598a-2cea-4148-b4d8-9f37eb7011fa,2024-05-11,2024-05-28 07:53:05,push,2024-07-09,2024-07-09 03:00:07
b2e2eab5-97e5-4a86-a1f0-e4d104601aea,2024-02-08,2023-12-18 02:31:12,push,2024-07-09,2024-07-09 03:00:07
0cf614d7-0282-467e-bc79-50e7b72c1dab,2023-12-20,2023-12-03 08:51:12,push,2024-07-09,2024-07-09 03:00:07
f03e7bf8-a287-48c4-b42f-ab8ae957e997,2024-04-27,2024-01-08 06:44:01,sms,2024-07-09,2024-07-09 03:00:07
c1821465-bd6d-4e7c-86a2-b509c6d8211c,2023-09-12,2023-08-01 11:19:08,push,2024-07-09,2024-07-09 03:00:07
73f5a418-d552-4ff2-9b39-b1563ab10ecd,2023-10-13,2023-09-26 06:13:09,sms,2024-07-09,2024-07-09 03:00:07
f98e90b9-3249-423d-bf7d-88923e7f18e1,2023-08-24,2023-10-04 03:21:10,sms,2024-07-09,2024-07-09 03:00:07
9680d534-07f9-4ab0-90d4-531fb90c1dcd,2023-07-26,2023-10-23 12:57:10,push,2024-07-09,2024-07-09 03:00:07
8d586785-c8e9-41dd-9b56-9bbf1eef946d,2024-02-13,2023-10-09 04:17:10,push,2024-07-09,2024-07-09 03:00:07
314bde90-7401-4c7d-831c-da2ba8836356,2023-12-10,2023-09-18 09:40:09,push,2024-07-09,2024-07-09 03:00:07
88d69884-6ee6-4111-b704-6190b3d586a8,2023-10-23,2024-06-05 12:54:06,push,2024-07-09,2024-07-09 03:00:07
2ca71c29-a107-4723-b176-2068849ef292,2024-05-20,2024-02-17 02:29:02,sms,2024-07-09,2024-07-09 03:00:07
da54c59b-7d32-4325-8dea-c91755247334,2023-10-05,2023-08-06 08:24:08,sms,2024-07-09,2024-07-09 03:00:07
b5b89507-e98b-4a2f-81bd-fa4eed4728b8,2023-07-21,2024-04-23 12:49:04,push,2024-07-09,2024-07-09 03:00:07
6d74b22e-b542-408d-b7fa-8c03e68c7f93,2023-12-17,2023-10-02 11:11:10,push,2024-07-09,2024-07-09 03:00:07
cb58ed91-0085-4a66-9153-872d804f0fd2,2023-07-07,2023-07-15 01:17:07,push,2024-07-09,2024-07-09 03:00:07
7af7ae05-1aa7-45d1-80c0-45dca54ca652,2023-08-05,2023-10-29 05:30:10,push,2024-07-09,2024-07-09 03:00:07
3a86782a-8c22-4a41-825d-ebc70044c4f5,2024-01-07,2024-03-09 07:02:03,push,2024-07-09,2024-07-09 03:00:07
28c979ab-b0fd-4dec-8875-4e9651fcda70,2024-06-10,2023-11-22 07:31:11,sms,2024-07-09,2024-07-09 03:00:07
6da2218b-5939-4dc3-885c-14c2da0c27bc,2024-02-20,2023-08-11 03:52:08,sms,2024-07-09,2024-07-09 03:00:07
4970a4ee-f951-47a9-bfa4-46a3055ba2b6,2024-06-02,2023-07-28 09:57:07,sms,2024-07-09,2024-07-09 03:00:07
90908624-37ee-417a-a2da-5d3ce25231f3,2024-06-09,2024-05-17 12:16:05,sms,2024-07-09,2024-07-09 03:00:07
ba478a9e-a794-420d-88a7-5e7127144260,2024-03-06,2024-03-01 03:28:03,sms,2024-07-09,2024-07-09 03:00:07
629ba4d2-6b2b-43c3-b750-97b9a813c678,2024-04-04,2023-11-17 06:31:11,sms,2024-07-09,2024-07-09 03:00:07
4908682d-0e47-4cec-8905-4c9c8a3c97ef,2023-11-21,2023-07-06 09:15:07,push,2024-07-09,2024-07-09 03:00:07
d0d1187f-8272-4109-8a2c-40c873cc5601,2023-07-08,2024-06-15 01:57:06,push,2024-07-09,2024-07-09 03:00:07
855a3141-3fcb-4aa9-86e7-5230ae27e79f,2024-06-09,2023-08-09 12:25:08,sms,2024-07-09,2024-07-09 03:00:07
115f8989-7d0c-4403-87de-b2c9521d2633,2024-04-24,2024-01-05 07:32:01,sms,2024-07-09,2024-07-09 03:00:07
66fba9c9-bd15-4614-b280-33dd5aade109,2024-01-18,2024-03-10 09:15:03,push,2024-07-09,2024-07-09 03:00:07
20dd0ca2-4d3e-4fb0-a02b-e54279c22b88,2023-08-15,2023-08-07 03:47:08,sms,2024-07-09,2024-07-09 03:00:07
60eec0c0-fddc-4608-8082-b167601b4020,2024-02-19,2024-01-02 03:59:01,push,2024-07-09,2024-07-09 03:00:07
67d3c76c-3154-4dc0-a7a7-ab9a0bf2a04c,2024-03-11,2024-03-30 01:40:03,sms,2024-07-09,2024-07-09 03:00:07
2026b50b-e10e-4ff7-a0ff-8a55589d9d30,2024-05-22,2023-12-24 01:28:12,push,2024-07-09,2024-07-09 03:00:07
4f2c6be1-2a5e-4c71-8aab-e6831fc03a44,2023-12-17,2024-06-08 12:12:06,push,2024-07-09,2024-07-09 03:00:07
f74e5337-f3e8-4b23-902e-6a229d3a015e,2023-10-03,2024-04-08 06:25:04,sms,2024-07-09,2024-07-09 03:00:07
29cb2ec3-5e2b-48ea-a5ce-89b1136e7bc1,2023-09-08,2023-09-07 10:01:09,push,2024-07-09,2024-07-09 03:00:07
83cec93a-af56-41b8-a00a-334af9d13732,2024-05-12,2024-03-23 04:47:03,sms,2024-07-09,2024-07-09 03:00:07
53c43ff6-3248-41aa-95ce-4cb297da221d,2024-07-06,2023-09-11 10:50:09,push,2024-07-09,2024-07-09 03:00:07
dab9bf29-81bf-4745-9589-50618c11f4e1,2023-12-22,2024-04-01 06:37:04,push,2024-07-09,2024-07-09 03:00:07
b4e830ca-684d-4b76-b5ae-29471d992686,2023-09-13,2023-11-30 02:36:11,sms,2024-07-09,2024-07-09 03:00:07
923db6b3-530f-4b5d-8085-44e8af69205c,2023-08-06,2023-12-11 10:07:12,sms,2024-07-09,2024-07-09 03:00:07
42d6b7c4-c6c2-4123-b866-1bd5f8e6cac8,2023-12-09,2024-02-02 03:16:02,push,2024-07-09,2024-07-09 03:00:07
ff438665-129b-42cb-8406-e45c614dbe17,2023-12-18,2024-03-26 04:44:03,push,2024-07-09,2024-07-09 03:00:07
ee00ab20-4765-4380-9a28-d025111b5536,2024-04-23,2023-12-03 03:09:12,push,2024-07-09,2024-07-09 03:00:07
b4f84059-c6c1-40e2-8006-fe6f50ed3a5f,2024-06-16,2023-10-27 05:32:10,push,2024-07-09,2024-07-09 03:00:07
7cd9cf16-e019-49d2-b170-6bb1edfaa028,2023-07-08,2024-05-13 12:54:05,push,2024-07-09,2024-07-09 03:00:07
b4d8a214-8d07-4242-9a23-23f7f57de2cf,2023-11-29,2023-07-24 11:52:07,push,2024-07-09,2024-07-09 03:00:07
01a59e94-2bdf-4c0a-ac1a-8813bfa08f3b,2023-09-09,2023-08-05 09:12:08,push,2024-07-09,2024-07-09 03:00:07
afb224b5-57f9-4c57-b950-757e84b17a87,2024-03-21,2023-12-20 10:31:12,push,2024-07-09,2024-07-09 03:00:07
754bd359-eeab-4ff2-8199-51ca1382af0f,2023-10-17,2024-02-14 11:38:02,push,2024-07-09,2024-07-09 03:00:07
f58ec778-cea8-4d56-aaab-ef6ebad50ddf,2024-04-22,2024-02-02 03:14:02,push,2024-07-09,2024-07-09 03:00:07
cf5f3b6a-3a77-49b7-a3fb-bd1a9c5d768e,2023-12-24,2023-12-29 04:20:12,sms,2024-07-09,2024-07-09 03:00:07
e4c8d0eb-981f-4f2d-98c0-ada055d279b3,2023-10-16,2024-05-20 01:42:05,sms,2024-07-09,2024-07-09 03:00:07
444b8280-5ca3-4c74-b319-4e7c50d7d64c,2023-12-02,2023-08-19 09:20:08,push,2024-07-09,2024-07-09 03:00:07
3bc4d1bd-d96f-4a48-98fe-1260eaacd435,2023-07-07,2023-08-04 01:21:08,sms,2024-07-09,2024-07-09 03:00:07
a48e6033-0b4d-41ee-ace6-709cd1b33405,2024-04-15,2024-04-11 04:01:04,sms,2024-07-09,2024-07-09 03:00:07
fe4c927f-89ab-4338-9408-0e5e2906f810,2024-03-29,2024-01-24 01:54:01,push,2024-07-09,2024-07-09 03:00:07
ddacec91-5ee7-40da-b8b7-ac42e1e543cb,2024-04-23,2024-02-25 09:23:02,sms,2024-07-09,2024-07-09 03:00:07
542e9d14-ae00-41da-9865-ceec8bbf8cf4,2024-01-19,2024-01-13 04:59:01,sms,2024-07-09,2024-07-09 03:00:07
4329778b-5165-45e8-915f-a43642cce874,2023-08-07,2023-09-22 04:01:09,push,2024-07-09,2024-07-09 03:00:07
bd9268ff-066f-4573-a55a-775a6273f667,2023-07-11,2024-05-08 08:29:05,sms,2024-07-09,2024-07-09 03:00:07
5480cc72-629d-48da-9c9d-0d909a220eff,2024-01-13,2023-09-12 01:42:09,sms,2024-07-09,2024-07-09 03:00:07
f73dbe81-15dd-4c76-b61b-2fc1be26d92d,2023-08-03,2023-08-20 05:21:08,push,2024-07-09,2024-07-09 03:00:07
124d3ce6-c23e-4ce7-a002-d42cacce4bdd,2024-06-04,2024-01-26 08:27:01,push,2024-07-09,2024-07-09 03:00:07
687d47e7-94d7-4ba1-b33c-7c4861d3c3dd,2024-02-26,2023-10-21 03:55:10,push,2024-07-09,2024-07-09 03:00:07
ddc81487-ad12-4ea7-9589-0c673fc3527c,2024-01-18,2024-05-02 02:59:05,push,2024-07-09,2024-07-09 03:00:07
1afd64cb-2c92-4836-893c-51ed84499d5b,2024-02-01,2024-02-29 05:29:02,sms,2024-07-09,2024-07-09 03:00:07
f5bb4bd6-de0e-48c8-8ae0-b91173c08513,2023-08-16,2024-04-19 08:19:04,push,2024-07-09,2024-07-09 03:00:07
22ab12c3-d717-43d8-86dd-d6cf52c37903,2024-03-15,2023-07-29 09:52:07,push,2024-07-09,2024-07-09 03:00:07
d09361bf-e900-4b80-b387-488b99971b21,2023-07-20,2024-05-23 06:14:05,sms,2024-07-09,2024-07-09 03:00:07
e27ba612-5345-441c-90cd-849000c6a2f1,2024-05-30,2023-10-11 02:07:10,sms,2024-07-09,2024-07-09 03:00:07
2dfb32d8-54d7-442f-a3bb-3c6aeef9e6e1,2023-07-26,2023-11-13 05:41:11,push,2024-07-09,2024-07-09 03:00:07
6485809e-f2a8-4330-a5a5-d1d065b32c45,2024-02-16,2024-03-30 11:48:03,push,2024-07-09,2024-07-09 03:00:07
2c5aa3dc-e67f-470a-8a07-ee1c48c7a1cf,2024-07-02,2024-03-28 03:02:03,push,2024-07-09,2024-07-09 03:00:07
2192b152-5388-42f3-bd55-7d395c8451f3,2023-10-04,2023-12-13 05:24:12,sms,2024-07-09,2024-07-09 03:00:07
f2a7056d-c853-473a-950b-374972225611,2023-08-23,2023-07-02 12:52:07,push,2024-07-09,2024-07-09 03:00:07
c7a785e2-378f-4c3a-8c0c-191a52190c5e,2023-09-24,2023-11-15 04:36:11,push,2024-07-09,2024-07-09 03:00:07
c1b65019-b7c3-472d-aa89-ea42ba2a04a0,2024-06-12,2024-01-06 08:46:01,sms,2024-07-09,2024-07-09 03:00:07
7784e88a-599a-4c93-b216-4daf7b2096bd,2023-08-21,2024-06-26 03:02:06,push,2024-07-09,2024-07-09 03:00:07
e936ff18-d767-47d5-acee-a2d6c0535d3f,2024-05-07,2023-10-30 03:38:10,push,2024-07-09,2024-07-09 03:00:07
12be942e-46e3-4b6d-8748-f1f75d1e933a,2023-11-17,2023-10-31 05:45:10,sms,2024-07-09,2024-07-09 03:00:07
5bdb5b7c-6be3-45f0-a689-5a391737a7da,2024-01-26,2024-05-11 09:00:05,push,2024-07-09,2024-07-09 03:00:07
9b97d5ec-cfb7-4edd-a04e-6a15c502a744,2024-03-05,2024-05-14 01:19:05,push,2024-07-09,2024-07-09 03:00:07
f0707e67-94c8-434f-946e-1c02e4b3f4ba,2023-10-18,2024-03-09 05:38:03,sms,2024-07-09,2024-07-09 03:00:07
8ca3c972-9698-4ff4-b05d-5381c5ef0f37,2024-06-05,2023-08-20 01:53:08,sms,2024-07-09,2024-07-09 03:00:07
a17950be-946b-4790-b0ed-791e28970496,2023-07-03,2023-09-05 09:51:09,push,2024-07-09,2024-07-09 03:00:07
097ec217-1212-465e-ae15-17cc47340ba5,2023-07-24,2023-07-09 04:36:07,sms,2024-07-09,2024-07-09 03:00:07
1bbdbde2-45d3-4670-a8d4-63dbd9993fef,2023-08-09,2024-04-02 05:48:04,sms,2024-07-09,2024-07-09 03:00:07
05539928-c55e-48d4-8a33-416ac875f8c0,2023-12-16,2023-10-26 09:55:10,push,2024-07-09,2024-07-09 03:00:07
ae384767-1d05-49f3-9923-dd85aec9a928,2023-09-28,2024-05-19 11:34:05,push,2024-07-09,2024-07-09 03:00:07
77d1d852-dab0-468d-8b4d-4d0c13515616,2024-01-22,2023-09-30 10:48:09,sms,2024-07-09,2024-07-09 03:00:07
d8903005-8332-40e7-913b-9d1f8f67c33a,2023-10-09,2024-01-13 02:35:01,push,2024-07-09,2024-07-09 03:00:07
5d95447d-8f3c-4011-9a5a-79c5f59a7739,2024-06-21,2023-11-15 06:18:11,sms,2024-07-09,2024-07-09 03:00:07
2280cdac-b06d-4c96-ba3c-14b05cbf038b,2024-06-21,2024-05-10 02:43:05,push,2024-07-09,2024-07-09 03:00:07
49221ff7-c5bb-4364-86ea-a39bbef7806e,2024-02-11,2023-07-07 12:07:07,sms,2024-07-09,2024-07-09 03:00:07
5f71ad40-fdc7-48e9-af9c-5882a3a2bb38,2023-10-23,2024-05-29 10:34:05,sms,2024-07-09,2024-07-09 03:00:07
c214ae32-5cb9-445c-9cc3-edbc535e2edb,2024-01-15,2023-11-10 07:39:11,push,2024-07-09,2024-07-09 03:00:07
932191b3-74e5-4141-9797-0d6a99d33332,2024-01-02,2023-11-13 06:26:11,sms,2024-07-09,2024-07-09 03:00:07
1724842f-2f68-4b96-8bf6-606ced8bf1a5,2023-12-17,2023-08-22 11:58:08,sms,2024-07-09,2024-07-09 03:00:07
f5aef7fc-0b7d-419a-8e6c-75578f563e96,2024-07-03,2024-05-22 12:06:05,sms,2024-07-09,2024-07-09 03:00:07
0c2f137b-678c-4cb6-acba-c957c4864522,2023-10-19,2024-02-03 08:09:02,push,2024-07-09,2024-07-09 03:00:07
58cf82db-b6a2-4cb6-a68a-717bc6280376,2024-01-07,2024-06-20 10:04:06,sms,2024-07-09,2024-07-09 03:00:07
992e3094-9de3-4c5b-9df8-deae41e687db,2024-06-26,2024-04-22 09:12:04,push,2024-07-09,2024-07-09 03:00:07
c50a607c-cebf-4a59-8bca-6dbe30b8a661,2023-12-08,2024-05-04 01:18:05,sms,2024-07-09,2024-07-09 03:00:07
8abedc15-d0cf-4660-b4f6-fc530fc1ee4b,2024-05-12,2023-11-13 01:03:11,push,2024-07-09,2024-07-09 03:00:07
97d02e5d-b330-48da-be33-8fd933f6b107,2023-10-20,2023-07-06 01:13:07,push,2024-07-09,2024-07-09 03:00:07
5665f3db-00ec-4c48-b1e8-db0342be73b7,2023-08-18,2024-03-03 06:05:03,sms,2024-07-09,2024-07-09 03:00:07
3e2f2264-7b5b-4928-8185-31048db27b14,2023-09-12,2024-02-06 06:37:02,sms,2024-07-09,2024-07-09 03:00:07
5f974568-3b04-4cec-bddf-39b75bab78f5,2023-07-04,2023-08-06 11:46:08,sms,2024-07-09,2024-07-09 03:00:07
b24d0294-8868-405d-ab3f-4350cf154652,2023-09-30,2024-07-09 01:17:07,sms,2024-07-09,2024-07-09 03:00:07
01461cc1-c633-4bf8-8c66-ef6d0590f062,2023-11-28,2023-08-21 09:24:08,push,2024-07-09,2024-07-09 03:00:07
1082cf97-22dd-4a01-84b7-fc3469f2e1b0,2024-01-30,2024-05-10 07:04:05,sms,2024-07-09,2024-07-09 03:00:07
ac72ba4f-260f-4f47-9488-507c1cdf50a4,2024-05-23,2024-05-22 06:22:05,push,2024-07-09,2024-07-09 03:00:07
85e97e12-2a63-42ec-b19e-e0b4af63ad52,2023-08-19,2023-11-22 05:21:11,push,2024-07-09,2024-07-09 03:00:07
9eca79b6-c4a3-4f34-986d-5c5b4b45c206,2024-02-13,2024-02-21 12:06:02,push,2024-07-09,2024-07-09 03:00:07
d2b6661f-fffa-4689-9a59-1b0a41bfd4dc,2024-03-30,2024-04-18 05:51:04,sms,2024-07-09,2024-07-09 03:00:07
c02e4b7a-54a3-400c-83cd-59a4c4bf1f23,2023-09-19,2024-06-28 06:43:06,push,2024-07-09,2024-07-09 03:00:07
49c3bf32-2222-4083-a7f2-568fd213066f,2023-08-11,2023-11-18 05:53:11,push,2024-07-09,2024-07-09 03:00:07
